Date,Site,Transect,Distance,Spp.,Height (m),Seedling?,Species Counts,morphology
7/26/2011,GW,1,30.4,FLIN,,1,174,vine
7/26/2011,GW,1,26.3,FLIN,,1,174,vine
7/26/2011,GW,1,16.5,FLIN,,1,174,vine
7/26/2011,GW,1,14.2,FLIN,,1,174,vine
7/26/2011,GW,1,13.5,FLIN,,1,174,vine
7/26/2011,GW,1,7.3,FLIN,,1,174,vine
7/26/2011,GW,1,5.6,FLIN,,1,174,vine
8/2/2011,GW,2,44.3,FLIN,,1,174,vine
8/2/2011,GW,2,39.6,FLIN,,1,174,vine
8/2/2011,GW,2,39.3,FLIN,,1,174,vine
8/2/2011,GW,2,3.1,FLIN,,1,174,vine
8/2/2011,GW,2,1.9,FLIN,,1,174,vine
7/26/2011,GW,1,47,FLIN,,2,174,vine
7/26/2011,GW,1,46,FLIN,,2,174,vine
7/26/2011,GW,1,42.6,FLIN,,2,174,vine
7/26/2011,GW,1,42.4,FLIN,,2,174,vine
7/26/2011,GW,1,34.7,FLIN,,2,174,vine
7/26/2011,GW,1,34.6,FLIN,,2,174,vine
7/26/2011,GW,1,32.1,FLIN,,2,174,vine
7/26/2011,GW,1,17.3,FLIN,,2,174,vine
7/26/2011,GW,1,16.2,FLIN,,2,174,vine
7/26/2011,GW,1,16,FLIN,,2,174,vine
7/26/2011,GW,1,14.5,FLIN,,2,174,vine
7/26/2011,GW,1,10.9,FLIN,,2,174,vine
8/2/2011,GW,2,47,FLIN,,2,174,vine
8/2/2011,GW,2,46,FLIN,,2,174,vine
8/2/2011,GW,2,4.6,FLIN,,2,174,vine
7/26/2011,GW,1,46.3,FLIN,,3,174,vine
7/26/2011,GW,1,36,FLIN,,3,174,vine
7/26/2011,GW,1,35,FLIN,,3,174,vine
7/26/2011,GW,1,27.7,FLIN,,3,174,vine
7/26/2011,GW,1,22,FLIN,,3,174,vine
7/26/2011,GW,1,17.8,FLIN,,3,174,vine
7/26/2011,GW,1,15.5,FLIN,,3,174,vine
7/26/2011,GW,1,15,FLIN,,3,174,vine
7/26/2011,GW,1,6,FLIN,,3,174,vine
8/2/2011,GW,2,48,FLIN,,3,174,vine
8/2/2011,GW,2,47,FLIN,,3,174,vine
8/2/2011,GW,2,39,FLIN,,3,174,vine
8/2/2011,GW,2,38,FLIN,,3,174,vine
8/2/2011,GW,2,28,FLIN,,3,174,vine
8/2/2011,GW,2,27,FLIN,,3,174,vine
8/2/2011,GW,2,20,FLIN,,3,174,vine
8/2/2011,GW,2,19,FLIN,,3,174,vine
8/2/2011,GW,2,16,FLIN,,3,174,vine
8/2/2011,GW,2,11,FLIN,,3,174,vine
8/2/2011,GW,2,10,FLIN,,3,174,vine
8/2/2011,GW,2,6,FLIN,,3,174,vine
7/26/2011,GW,1,36,FLIN,,4,174,vine
7/26/2011,GW,1,23,FLIN,,4,174,vine
7/26/2011,GW,1,20,FLIN,,4,174,vine
7/26/2011,GW,1,19,FLIN,,4,174,vine
7/26/2011,GW,1,12,FLIN,,4,174,vine
7/26/2011,GW,1,8,FLIN,,4,174,vine
7/26/2011,GW,1,7,FLIN,,4,174,vine
8/2/2011,GW,2,35,FLIN,,4,174,vine
8/2/2011,GW,2,17,FLIN,,4,174,vine
8/2/2011,GW,2,8,FLIN,,4,174,vine
8/2/2011,GW,2,7,FLIN,,4,174,vine
8/2/2011,GW,2,7,FLIN,,4,174,vine
7/26/2011,GW,1,47.1,FLIN,,5,174,vine
7/26/2011,GW,1,19,FLIN,,5,174,vine
7/26/2011,GW,1,18,FLIN,,5,174,vine
7/26/2011,GW,1,9,FLIN,,5,174,vine
8/2/2011,GW,2,50,FLIN,,5,174,vine
8/2/2011,GW,2,44,FLIN,,5,174,vine
8/2/2011,GW,2,43,FLIN,,5,174,vine
8/2/2011,GW,2,42,FLIN,,5,174,vine
8/2/2011,GW,2,36,FLIN,,5,174,vine
8/2/2011,GW,2,13,FLIN,,5,174,vine
8/2/2011,GW,2,12,FLIN,,5,174,vine
8/2/2011,GW,2,49,FLIN,,6,174,vine
8/2/2011,GW,2,43,FLIN,,6,174,vine
8/2/2011,GW,2,41,FLIN,,6,174,vine
8/2/2011,GW,2,34,FLIN,,6,174,vine
8/2/2011,GW,2,33,FLIN,,6,174,vine
8/2/2011,GW,2,33,FLIN,,6,174,vine
8/2/2011,GW,2,27,FLIN,,6,174,vine
8/2/2011,GW,2,22,FLIN,,6,174,vine
8/2/2011,GW,2,22,FLIN,,6,174,vine
8/2/2011,GW,2,21,FLIN,,6,174,vine
8/2/2011,GW,2,18,FLIN,,6,174,vine
8/2/2011,GW,2,9,FLIN,,6,174,vine
8/2/2011,GW,2,8,FLIN,,6,174,vine
8/2/2011,GW,2,42,FLIN,,7,174,vine
8/2/2011,GW,2,37,FLIN,,7,174,vine
8/2/2011,GW,2,32,FLIN,,7,174,vine
8/2/2011,GW,2,26,FLIN,,7,174,vine
8/2/2011,GW,2,25,FLIN,,7,174,vine
8/2/2011,GW,2,24,FLIN,,7,174,vine
8/2/2011,GW,2,23,FLIN,,7,174,vine
8/2/2011,GW,2,23,FLIN,,7,174,vine
8/2/2011,GW,2,20,FLIN,,7,174,vine
8/2/2011,GW,2,19,FLIN,,7,174,vine
8/2/2011,GW,2,49,FLIN,,8,174,vine
8/2/2011,GW,2,38,FLIN,,8,174,vine
8/2/2011,GW,2,36,FLIN,,8,174,vine
8/2/2011,GW,2,24,FLIN,,8,174,vine
8/2/2011,GW,2,21,FLIN,,8,174,vine
8/2/2011,GW,2,48,FLIN,,9,174,vine
8/2/2011,GW,2,37,FLIN,,9,174,vine
8/2/2011,GW,2,26,FLIN,,9,174,vine
8/2/2011,GW,2,25,FLIN,,9,174,vine
8/2/2011,GW,2,31,FLIN,,10,174,vine
8/2/2011,GW,2,32,FLIN,,11,174,vine
8/2/2011,GW,2,29,FLIN,,11,174,vine
8/2/2011,GW,2,28,FLIN,,11,174,vine
8/2/2011,GW,2,14,FLIN,,11,174,vine
8/2/2011,GW,2,13,FLIN,,11,174,vine
8/2/2011,GW,2,12,FLIN,,11,174,vine
8/2/2011,GW,2,11,FLIN,,11,174,vine
8/2/2011,GW,2,30,FLIN,,12,174,vine
8/2/2011,GW,2,29,FLIN,,13,174,vine
8/2/2011,GW,2,10,FLIN,,13,174,vine
8/2/2011,GW,2,9,FLIN,,13,174,vine
8/2/2011,GW,2,30,FLIN,,14,174,vine
8/2/2011,GW,2,31,FLIN,,15,174,vine
7/26/2011,GW,1,1.2,FLIN,0.7,,174,vine
7/26/2011,GW,1,49.3,FLIN,,,174,vine
7/26/2011,GW,1,48.5,FLIN,,,174,vine
7/26/2011,GW,1,47.8,FLIN,,,174,vine
7/26/2011,GW,1,47.8,FLIN,,,174,vine
7/26/2011,GW,1,44.3,FLIN,,,174,vine
7/26/2011,GW,1,43.1,FLIN,,,174,vine
7/26/2011,GW,1,42.9,FLIN,0.3,,174,vine
7/26/2011,GW,1,30,FLIN,,,174,vine
7/26/2011,GW,1,29.2,FLIN,,,174,vine
7/26/2011,GW,1,28.5,FLIN,,,174,vine
7/26/2011,GW,1,27,FLIN,,,174,vine
7/26/2011,GW,1,24.9,FLIN,,,174,vine
7/26/2011,GW,1,24.7,FLIN,,,174,vine
7/26/2011,GW,1,23,FLIN,,,174,vine
7/26/2011,GW,1,20.8,FLIN,,,174,vine
7/26/2011,GW,1,11.6,FLIN,,,174,vine
7/26/2011,GW,1,10.3,FLIN,,,174,vine
7/26/2011,GW,1,8,FLIN,,,174,vine
7/26/2011,GW,1,7.2,FLIN,0.3,,174,vine
7/26/2011,GW,1,6.3,FLIN,,,174,vine
7/26/2011,GW,1,5.9,FLIN,0.9,,174,vine
7/26/2011,GW,1,4.4,FLIN,,,174,vine
7/26/2011,GW,1,3.5,FLIN,0.6,,174,vine
7/26/2011,GW,1,2.9,FLIN,,,174,vine
7/26/2011,GW,1,0.5,FLIN,0.3,,174,vine
8/2/2011,GW,2,40.8,FLIN,,,174,vine
8/2/2011,GW,2,37.5,FLIN,,,174,vine
8/2/2011,GW,2,36.6,FLIN,,,174,vine
8/2/2011,GW,2,35.5,FLIN,,,174,vine
8/2/2011,GW,2,34.6,FLIN,,,174,vine
8/2/2011,GW,2,34,FLIN,,,174,vine
8/2/2011,GW,2,31,FLIN,,,174,vine
8/2/2011,GW,2,28,FLIN,,,174,vine
8/2/2011,GW,2,23,FLIN,,,174,vine
8/2/2011,GW,2,17.5,FLIN,,,174,vine
8/2/2011,GW,2,16,FLIN,,,174,vine
8/2/2011,GW,2,15.3,FLIN,,,174,vine
8/2/2011,GW,2,15.5,FLIN,,,174,vine
8/2/2011,GW,2,14.8,FLIN,,,174,vine
8/2/2011,GW,2,14,FLIN,0.3,,174,vine
8/2/2011,GW,2,13,FLIN,,,174,vine
8/2/2011,GW,2,12.3,FLIN,,,174,vine
8/2/2011,GW,2,8.5,FLIN,0.6,,174,vine
8/2/2011,GW,2,8.1,FLIN,,,174,vine
8/2/2011,GW,2,6.7,FLIN,,,174,vine
8/2/2011,GW,2,6,FLIN,,,174,vine
8/2/2011,GW,2,1.1,FLIN,0.4,,174,vine
8/2/2011,GW,2,0.8,FLIN,0.3,,174,vine
8/25/2011,NBLAS,1,27.3,FLIN,,1,86,vine
8/25/2011,NBLAS,1,21.6,FLIN,,1,86,vine
8/25/2011,NBLAS,1,9.1,FLIN,,1,86,vine
8/25/2011,NBLAS,1,9.1,FLIN,,1,86,vine
8/25/2011,NBLAS,1,8.4,FLIN,,1,86,vine
8/25/2011,NBLAS,1,4.8,FLIN,,1,86,vine
8/25/2011,NBLAS,2,49.7,FLIN,,1,86,vine
8/25/2011,NBLAS,2,46.8,FLIN,,1,86,vine
8/25/2011,NBLAS,2,26,FLIN,,1,86,vine
8/25/2011,NBLAS,2,9,FLIN,,1,86,vine
8/25/2011,NBLAS,2,8.5,FLIN,,1,86,vine
8/25/2011,NBLAS,2,3.5,FLIN,,1,86,vine
8/25/2011,NBLAS,1,7,FLIN,,2,86,vine
8/25/2011,NBLAS,2,46,FLIN,,2,86,vine
8/25/2011,NBLAS,2,41.8,FLIN,,2,86,vine
8/25/2011,NBLAS,2,40,FLIN,,2,86,vine
8/25/2011,NBLAS,2,27.1,FLIN,,2,86,vine
8/25/2011,NBLAS,2,27,FLIN,,2,86,vine
8/25/2011,NBLAS,2,18.7,FLIN,,2,86,vine
8/25/2011,NBLAS,2,6,FLIN,,2,86,vine
8/25/2011,NBLAS,2,5,FLIN,,2,86,vine
8/25/2011,NBLAS,2,2,FLIN,,2,86,vine
8/25/2011,NBLAS,2,1,FLIN,,2,86,vine
8/25/2011,NBLAS,2,0,FLIN,,2,86,vine
8/25/2011,NBLAS,1,8.3,FLIN,,3,86,vine
8/25/2011,NBLAS,1,7.7,FLIN,,3,86,vine
8/25/2011,NBLAS,1,6,FLIN,,3,86,vine
8/25/2011,NBLAS,1,6,FLIN,,3,86,vine
8/25/2011,NBLAS,2,46.5,FLIN,,3,86,vine
8/25/2011,NBLAS,2,41,FLIN,,3,86,vine
8/25/2011,NBLAS,2,18.5,FLIN,,3,86,vine
8/25/2011,NBLAS,2,8,FLIN,,3,86,vine
8/25/2011,NBLAS,2,7,FLIN,,3,86,vine
8/25/2011,NBLAS,2,7,FLIN,,3,86,vine
8/25/2011,NBLAS,2,6,FLIN,,3,86,vine
8/25/2011,NBLAS,2,3,FLIN,,3,86,vine
8/25/2011,NBLAS,2,2,FLIN,,3,86,vine
8/25/2011,NBLAS,2,1,FLIN,,3,86,vine
8/25/2011,NBLAS,1,5,FLIN,,4,86,vine
8/25/2011,NBLAS,2,43,FLIN,,4,86,vine
8/25/2011,NBLAS,2,42,FLIN,,4,86,vine
8/25/2011,NBLAS,2,46,FLIN,,5,86,vine
8/25/2011,NBLAS,2,45,FLIN,,5,86,vine
8/25/2011,NBLAS,2,44,FLIN,,5,86,vine
8/25/2011,NBLAS,2,45,FLIN,,6,86,vine
8/25/2011,NBLAS,2,44,FLIN,,6,86,vine
8/25/2011,NBLAS,2,43,FLIN,,10,86,vine
8/25/2011,NBLAS,1,26.2,FLIN,0.2,,86,vine
8/25/2011,NBLAS,1,25.5,FLIN,0.2,,86,vine
8/25/2011,NBLAS,1,17.6,FLIN,0.4,,86,vine
8/25/2011,NBLAS,1,15,FLIN,,,86,vine
8/25/2011,NBLAS,1,9.5,FLIN,0.4,,86,vine
8/25/2011,NBLAS,1,4.5,FLIN,0.5,,86,vine
8/25/2011,NBLAS,1,4,FLIN,0.4,,86,vine
8/25/2011,NBLAS,2,47.5,FLIN,0.4,,86,vine
8/25/2011,NBLAS,2,46.2,FLIN,0.4,,86,vine
8/25/2011,NBLAS,2,45.3,FLIN,0.3,,86,vine
8/25/2011,NBLAS,2,45.3,FLIN,0.4,,86,vine
8/25/2011,NBLAS,2,45,FLIN,0.4,,86,vine
8/25/2011,NBLAS,2,44.5,FLIN,0.2,,86,vine
8/25/2011,NBLAS,2,44.1,FLIN,0.3,,86,vine
8/25/2011,NBLAS,2,43,FLIN,0.4,,86,vine
8/25/2011,NBLAS,2,41.6,FLIN,0.2,,86,vine
8/25/2011,NBLAS,2,41.2,FLIN,0.4,,86,vine
8/25/2011,NBLAS,2,41,FLIN,0.4,,86,vine
8/25/2011,NBLAS,2,40.8,FLIN,0.4,,86,vine
8/25/2011,NBLAS,2,25.6,FLIN,0.2,,86,vine
8/25/2011,NBLAS,2,25.6,FLIN,0.2,,86,vine
8/25/2011,NBLAS,2,21.5,FLIN,0.4,,86,vine
8/25/2011,NBLAS,2,18.9,FLIN,0.4,,86,vine
8/25/2011,NBLAS,2,17.4,FLIN,0.4,,86,vine
8/25/2011,NBLAS,2,17.2,FLIN,0.3,,86,vine
8/25/2011,NBLAS,2,17.1,FLIN,0.4,,86,vine
8/25/2011,NBLAS,2,16.8,FLIN,0.4,,86,vine
8/25/2011,NBLAS,2,16.1,FLIN,0.4,,86,vine
8/25/2011,NBLAS,2,15.9,FLIN,0.2,,86,vine
8/25/2011,NBLAS,2,15.6,FLIN,0.2,,86,vine
8/25/2011,NBLAS,2,7.7,FLIN,0.4,,86,vine
8/25/2011,NBLAS,2,7,FLIN,0,,86,vine
8/25/2011,NBLAS,2,6.2,FLIN,0.7,,86,vine
8/25/2011,NBLAS,2,5.7,FLIN,0.6,,86,vine
8/25/2011,NBLAS,2,5.3,FLIN,0.5,,86,vine
8/25/2011,NBLAS,2,4.7,FLIN,0.4,,86,vine
8/25/2011,NBLAS,2,4.5,FLIN,0.4,,86,vine
8/25/2011,NBLAS,2,3,FLIN,0.5,,86,vine
8/25/2011,NBLAS,2,2.2,FLIN,0.3,,86,vine
11/3/2011,NW FIELD,1,49.4,FLIN,,2,2,vine
11/3/2011,NW FIELD,1,42.8,FLIN,,,2,vine
11-Jul,RACETRACK,1,50,FLIN,,1,141,vine
11-Jul,RACETRACK,1,43.2,FLIN,,1,141,vine
11-Jul,RACETRACK,1,23.5,FLIN,,1,141,vine
11-Jul,RACETRACK,1,9,FLIN,,1,141,vine
11-Jul,RACETRACK,1,4.2,FLIN,,1,141,vine
11-Jul,RACETRACK,2,23,FLIN,,1,141,vine
11-Jul,RACETRACK,2,43.9,FLIN,,1,141,vine
11-Jul,RACETRACK,2,43.6,FLIN,,1,141,vine
11-Jul,RACETRACK,2,41.8,FLIN,,1,141,vine
11-Jul,RACETRACK,2,30,FLIN,,1,141,vine
11-Jul,RACETRACK,2,21.5,FLIN,,1,141,vine
11-Jul,RACETRACK,2,20.8,FLIN,,1,141,vine
11-Jul,RACETRACK,2,18.6,FLIN,,1,141,vine
11-Jul,RACETRACK,2,18.6,FLIN,,1,141,vine
11-Jul,RACETRACK,1,49.8,FLIN,,2,141,vine
11-Jul,RACETRACK,1,47,FLIN,,2,141,vine
11-Jul,RACETRACK,1,46,FLIN,,2,141,vine
11-Jul,RACETRACK,1,39.4,FLIN,,2,141,vine
11-Jul,RACETRACK,1,39,FLIN,,2,141,vine
11-Jul,RACETRACK,1,37.6,FLIN,,2,141,vine
11-Jul,RACETRACK,1,17,FLIN,,2,141,vine
11-Jul,RACETRACK,1,16.1,FLIN,,2,141,vine
11-Jul,RACETRACK,1,10,FLIN,,2,141,vine
11-Jul,RACETRACK,1,8.2,FLIN,,2,141,vine
11-Jul,RACETRACK,2,43,FLIN,,2,141,vine
11-Jul,RACETRACK,2,42,FLIN,,2,141,vine
11-Jul,RACETRACK,2,18.3,FLIN,,2,141,vine
11-Jul,RACETRACK,1,48,FLIN,,3,141,vine
11-Jul,RACETRACK,1,46,FLIN,,3,141,vine
11-Jul,RACETRACK,1,42,FLIN,,3,141,vine
11-Jul,RACETRACK,1,41,FLIN,,3,141,vine
11-Jul,RACETRACK,1,38,FLIN,,3,141,vine
11-Jul,RACETRACK,1,24,FLIN,,3,141,vine
11-Jul,RACETRACK,1,22.5,FLIN,,3,141,vine
11-Jul,RACETRACK,1,22,FLIN,,3,141,vine
11-Jul,RACETRACK,1,18,FLIN,,3,141,vine
11-Jul,RACETRACK,1,14,FLIN,,3,141,vine
11-Jul,RACETRACK,1,14,FLIN,,3,141,vine
11-Jul,RACETRACK,1,13,FLIN,,3,141,vine
11-Jul,RACETRACK,1,45,FLIN,,3,141,vine
11-Jul,RACETRACK,2,1.8,FLIN,,3,141,vine
11-Jul,RACETRACK,1,49,FLIN,,4,141,vine
11-Jul,RACETRACK,1,13,FLIN,,4,141,vine
11-Jul,RACETRACK,1,37,FLIN,,5,141,vine
11-Jul,RACETRACK,1,35,FLIN,,5,141,vine
11-Jul,RACETRACK,1,30,FLIN,,5,141,vine
11-Jul,RACETRACK,1,29,FLIN,,5,141,vine
11-Jul,RACETRACK,1,19,FLIN,,5,141,vine
11-Jul,RACETRACK,1,14.8,FLIN,,5,141,vine
11-Jul,RACETRACK,1,12,FLIN,,5,141,vine
11-Jul,RACETRACK,1,12,FLIN,,5,141,vine
11-Jul,RACETRACK,1,11,FLIN,,5,141,vine
11-Jul,RACETRACK,1,36,FLIN,,6,141,vine
11-Jul,RACETRACK,1,36,FLIN,,6,141,vine
11-Jul,RACETRACK,1,18,FLIN,,6,141,vine
11-Jul,RACETRACK,1,43.5,FLIN,,7,141,vine
11-Jul,RACETRACK,1,33,FLIN,,7,141,vine
11-Jul,RACETRACK,1,42.5,FLIN,,8,141,vine
11-Jul,RACETRACK,1,34,FLIN,,8,141,vine
11-Jul,RACETRACK,1,31,FLIN,,8,141,vine
11-Jul,RACETRACK,1,30,FLIN,,8,141,vine
11-Jul,RACETRACK,1,23.5,FLIN,,8,141,vine
11-Jul,RACETRACK,1,22.5,FLIN,,8,141,vine
11-Jul,RACETRACK,1,35,FLIN,,9,141,vine
11-Jul,RACETRACK,1,22,FLIN,,9,141,vine
11-Jul,RACETRACK,1,21,FLIN,,9,141,vine
11-Jul,RACETRACK,1,34,FLIN,,10,141,vine
11-Jul,RACETRACK,1,29,FLIN,,13,141,vine
11-Jul,RACETRACK,1,28,FLIN,,13,141,vine
11-Jul,RACETRACK,1,27,FLIN,,13,141,vine
11-Jul,RACETRACK,1,21,FLIN,,13,141,vine
11-Jul,RACETRACK,1,20,FLIN,,13,141,vine
11-Jul,RACETRACK,1,28,FLIN,,14,141,vine
11-Jul,RACETRACK,1,33,FLIN,,16,141,vine
11-Jul,RACETRACK,1,26,FLIN,,16,141,vine
11-Jul,RACETRACK,1,32,FLIN,,17,141,vine
11-Jul,RACETRACK,1,27,FLIN,,17,141,vine
11-Jul,RACETRACK,1,31,FLIN,,18,141,vine
11-Jul,RACETRACK,1,32,FLIN,,19,141,vine
11-Jul,RACETRACK,1,26,FLIN,,21,141,vine
11-Jul,RACETRACK,1,25,FLIN,,21,141,vine
11-Jul,RACETRACK,1,50,FLIN,,,141,vine
11-Jul,RACETRACK,1,46.1,FLIN,0.2,,141,vine
11-Jul,RACETRACK,1,45.3,FLIN,0.3,,141,vine
11-Jul,RACETRACK,1,45.3,FLIN,,,141,vine
11-Jul,RACETRACK,1,45.1,FLIN,,,141,vine
11-Jul,RACETRACK,1,44.6,FLIN,0.3,,141,vine
11-Jul,RACETRACK,1,44.1,FLIN,0.3,,141,vine
11-Jul,RACETRACK,1,44.1,FLIN,0.4,,141,vine
11-Jul,RACETRACK,1,43.7,FLIN,0.4,,141,vine
11-Jul,RACETRACK,1,43.4,FLIN,0.3,,141,vine
11-Jul,RACETRACK,1,42.1,FLIN,0.3,,141,vine
11-Jul,RACETRACK,1,41.4,FLIN,0.4,,141,vine
11-Jul,RACETRACK,1,40.5,FLIN,0.3,,141,vine
11-Jul,RACETRACK,1,39.4,FLIN,,,141,vine
11-Jul,RACETRACK,1,38.6,FLIN,0.3,,141,vine
11-Jul,RACETRACK,1,37.2,FLIN,0.3,,141,vine
11-Jul,RACETRACK,1,37,FLIN,0.2,,141,vine
11-Jul,RACETRACK,1,36.3,FLIN,0.3,,141,vine
11-Jul,RACETRACK,1,36,FLIN,0.2,,141,vine
11-Jul,RACETRACK,1,36,FLIN,0.3,,141,vine
11-Jul,RACETRACK,1,33.8,FLIN,0.2,,141,vine
11-Jul,RACETRACK,1,32.6,FLIN,0.3,,141,vine
11-Jul,RACETRACK,1,28.5,FLIN,0.3,,141,vine
11-Jul,RACETRACK,1,28,FLIN,,,141,vine
11-Jul,RACETRACK,1,27,FLIN,0.3,,141,vine
11-Jul,RACETRACK,1,25.7,FLIN,0.4,,141,vine
11-Jul,RACETRACK,1,25.7,FLIN,0.3,,141,vine
11-Jul,RACETRACK,1,25.1,FLIN,0.4,,141,vine
11-Jul,RACETRACK,1,24.9,FLIN,0.2,,141,vine
11-Jul,RACETRACK,1,24.8,FLIN,0.3,,141,vine
11-Jul,RACETRACK,1,24.3,FLIN,0.3,,141,vine
11-Jul,RACETRACK,1,23.8,FLIN,0.3,,141,vine
11-Jul,RACETRACK,1,23.2,FLIN,0.4,,141,vine
11-Jul,RACETRACK,1,22.1,FLIN,0.6,,141,vine
11-Jul,RACETRACK,1,21.1,FLIN,0.4,,141,vine
11-Jul,RACETRACK,1,20.5,FLIN,0.4,,141,vine
11-Jul,RACETRACK,1,20,FLIN,0.6,,141,vine
11-Jul,RACETRACK,1,19.7,FLIN,0.3,,141,vine
11-Jul,RACETRACK,1,17.2,FLIN,0.2,,141,vine
11-Jul,RACETRACK,1,16.9,FLIN,0.2,,141,vine
11-Jul,RACETRACK,1,16.5,FLIN,0.2,,141,vine
11-Jul,RACETRACK,1,16.5,FLIN,0.2,,141,vine
11-Jul,RACETRACK,1,16.5,FLIN,0.2,,141,vine
11-Jul,RACETRACK,1,15.8,FLIN,0.2,,141,vine
11-Jul,RACETRACK,1,15.5,FLIN,0.3,,141,vine
11-Jul,RACETRACK,1,14.5,FLIN,,,141,vine
11-Jul,RACETRACK,1,14.2,FLIN,0.2,,141,vine
11-Jul,RACETRACK,1,13.5,FLIN,,,141,vine
11-Jul,RACETRACK,1,11.6,FLIN,0.2,,141,vine
11-Jul,RACETRACK,1,11.3,FLIN,0.2,,141,vine
11-Jul,RACETRACK,1,10.3,FLIN,0.4,,141,vine
11-Jul,RACETRACK,1,9.8,FLIN,0.2,,141,vine
11-Jul,RACETRACK,2,41,FLIN,0.3,,141,vine
11-Jul,RACETRACK,2,40.6,FLIN,0.3,,141,vine
11-Jul,RACETRACK,2,40.3,FLIN,0.2,,141,vine
11-Jul,RACETRACK,2,20.2,FLIN,0.2,,141,vine
11-Jul,RACETRACK,2,19.8,FLIN,0.2,,141,vine
11-Jul,RACETRACK,2,19.2,FLIN,0.7,,141,vine
11-Jul,RACETRACK,2,18.3,FLIN,0.2,,141,vine
11-Jul,RACETRACK,2,0.5,FLIN,,,141,vine
11-Jul,RITD GATE,1,37.1,FLIN,,1,6,vine
11-Jul,RITD GATE,1,7,FLIN,,1,6,vine
7/19/2011,RITD GATE,2,43.8,FLIN,,1,6,vine
11-Jul,RITD GATE,1,35.1,FLIN,,,6,vine
11-Jul,RITD GATE,1,31.8,FLIN,,,6,vine
7/19/2011,RITD GATE,2,46,FLIN,,,6,vine
11-Jul,RITD GRID,1,5,FLIN,,1,4,vine
11-Jul,RITD GRID,2,9.1,FLIN,,1,4,vine
11-Jul,RITD GRID,2,21.7,FLIN,,2,4,vine
9/8/2011,SBLAS,2,33.1,FLIN,0.3,,1,vine
7/19/2011,SWITCHBACKS,1,44.6,FLIN,,1,28,vine
7/19/2011,SWITCHBACKS,1,37.7,FLIN,,1,28,vine
7/19/2011,SWITCHBACKS,2,25.4,FLIN,,1,28,vine
7/19/2011,SWITCHBACKS,2,24.5,FLIN,,1,28,vine
7/19/2011,SWITCHBACKS,2,24,FLIN,,1,28,vine
7/19/2011,SWITCHBACKS,2,23.5,FLIN,,1,28,vine
7/19/2011,SWITCHBACKS,2,19.3,FLIN,,1,28,vine
7/19/2011,SWITCHBACKS,1,46.8,FLIN,,2,28,vine
7/19/2011,SWITCHBACKS,2,27.9,FLIN,,2,28,vine
7/19/2011,SWITCHBACKS,2,23.2,FLIN,,2,28,vine
7/19/2011,SWITCHBACKS,2,23,FLIN,,2,28,vine
7/19/2011,SWITCHBACKS,2,20.4,FLIN,,2,28,vine
7/19/2011,SWITCHBACKS,2,31,FLIN,,3,28,vine
7/19/2011,SWITCHBACKS,2,22,FLIN,,3,28,vine
7/19/2011,SWITCHBACKS,1,39.7,FLIN,0.2,,28,vine
7/19/2011,SWITCHBACKS,1,35.3,FLIN,,,28,vine
7/19/2011,SWITCHBACKS,2,30,FLIN,,,28,vine
7/19/2011,SWITCHBACKS,2,29,FLIN,,,28,vine
7/19/2011,SWITCHBACKS,2,10.4,FLIN,0.3,,28,vine
9/1/2011,TANGISON,1,47.4,FLIN,,1,724,vine
9/1/2011,TANGISON,1,46.2,FLIN,,1,724,vine
9/1/2011,TANGISON,1,45,FLIN,,1,724,vine
9/1/2011,TANGISON,1,38.7,FLIN,,1,724,vine
9/1/2011,TANGISON,1,37.4,FLIN,,1,724,vine
9/1/2011,TANGISON,1,34,FLIN,,1,724,vine
9/1/2011,TANGISON,1,29.9,FLIN,,1,724,vine
9/1/2011,TANGISON,1,29.4,FLIN,,1,724,vine
9/1/2011,TANGISON,1,25.3,FLIN,,1,724,vine
9/1/2011,TANGISON,1,24.9,FLIN,,1,724,vine
9/1/2011,TANGISON,1,24.1,FLIN,,1,724,vine
9/1/2011,TANGISON,1,23.6,FLIN,,1,724,vine
9/1/2011,TANGISON,1,18.8,FLIN,,1,724,vine
9/1/2011,TANGISON,2,41.9,FLIN,,1,724,vine
9/1/2011,TANGISON,2,34.8,FLIN,,1,724,vine
9/1/2011,TANGISON,2,22.5,FLIN,,1,724,vine
9/1/2011,TANGISON,2,1.4,FLIN,,1,724,vine
9/1/2011,TANGISON,1,45.8,FLIN,,2,724,vine
9/1/2011,TANGISON,1,40,FLIN,,2,724,vine
9/1/2011,TANGISON,1,39,FLIN,,2,724,vine
9/1/2011,TANGISON,1,22.5,FLIN,,2,724,vine
9/1/2011,TANGISON,1,15,FLIN,,2,724,vine
9/1/2011,TANGISON,1,14,FLIN,,2,724,vine
9/1/2011,TANGISON,1,14,FLIN,,2,724,vine
9/1/2011,TANGISON,1,13,FLIN,,2,724,vine
9/1/2011,TANGISON,1,4,FLIN,,2,724,vine
9/1/2011,TANGISON,1,3,FLIN,,2,724,vine
9/1/2011,TANGISON,1,3,FLIN,,2,724,vine
9/1/2011,TANGISON,1,2,FLIN,,2,724,vine
9/1/2011,TANGISON,2,26,FLIN,,2,724,vine
9/1/2011,TANGISON,2,23,FLIN,,2,724,vine
9/1/2011,TANGISON,2,19,FLIN,,2,724,vine
9/1/2011,TANGISON,2,19,FLIN,,2,724,vine
9/1/2011,TANGISON,2,18,FLIN,,2,724,vine
9/1/2011,TANGISON,2,14,FLIN,,2,724,vine
